customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount
R25394584372741,UK,N,9/10/21 14:08,5.15795E+13,HK,PAYMENT,HKD,96665.35
R25394584372741,UK,N,11/3/21 2:52,5.15795E+13,HK,PAYMENT,GBP,7322.04
R25394584372741,UK,N,11/7/21 13:26,5.15795E+13,HK,PAYMENT,HKD,95884.85
R25394584372741,UK,N,11/13/21 0:47,5.15795E+13,HK,PAYMENT,HKD,96427.1
R25394584372741,UK,N,11/22/21 15:14,5.15795E+13,HK,PAYMENT,HKD,96641.55
R25394584372741,UK,N,12/2/21 18:16,5.15795E+13,HK,PAYMENT,GBP,7486.94
R25394584372741,UK,N,6/8/21 0:06,5.15795E+13,HK,TRANSFER,HKD,286000
R25394584372741,UK,N,6/15/21 2:51,5.15795E+13,HK,TRANSFER,HKD,285681.27
R25394584372741,UK,N,9/17/21 17:37,5.15795E+13,HK,TRANSFER,GBP,449.17
R25394584372741,UK,Y,2/23/21 1:46,7.89517E+13,UK,PAYMENT,GBP,35204.51
R25394584372741,UK,N,2/3/21 22:35,4.42225E+13,US,DIVIDEND,USD,44130.03
R25394584372741,UK,N,2/26/21 18:22,4.42225E+13,US,DIVIDEND,USD,44350.29
R25394584372741,UK,N,3/11/21 18:47,4.42225E+13,US,DIVIDEND,USD,44517.48
R25394584372741,UK,N,4/12/21 1:33,4.42225E+13,US,DIVIDEND,USD,44202.05
R25394584372741,UK,N,8/8/21 15:48,4.42225E+13,US,DIVIDEND,USD,43676.42
R25394584372741,UK,N,8/20/21 18:36,4.42225E+13,US,DIVIDEND,GBP,38572.96
R25394584372741,UK,N,9/3/21 23:29,4.42225E+13,US,DIVIDEND,USD,44577.71
R25394584372741,UK,N,9/19/21 16:44,4.42225E+13,US,DIVIDEND,GBP,38887.34
R25394584372741,UK,N,9/29/21 20:22,4.42225E+13,US,DIVIDEND,JPY,43881.77
R25394584372741,UK,N,11/25/21 15:30,4.42225E+13,,DIVIDEND,GBP,38599.57
R25394584372741,UK,N,1/26/21 14:00,4.42225E+13,US,TT,USD,34013.04
R25394584372741,UK,N,4/8/21 0:19,4.42225E+13,US,TT,GBP,12065.67
R25394584372741,UK,N,7/5/21 2:04,4.42225E+13,US,TT,GBP,12390.73
R25394584372741,UK,N,7/16/21 4:22,4.42225E+13,US,TT,GBP,12227.62
R25394584372741,UK,N,8/22/21 16:28,4.42225E+13,US,TT,USD,33733.57
R25394584372741,UK,N,8/27/21 0:55,4.42225E+13,US,TT,USD,33514.17
R25394584372741,UK,N,8/28/21 17:28,4.42225E+13,US,TT,GBP,12118.61
R25394584372741,UK,N,8/30/21 13:34,4.42225E+13,US,TT,USD,33785.76
R25394584372741,UK,N,10/13/21 6:27,4.42225E+13,US,TT,GBP,12043.96
R25394584372741,UK,N,10/27/21 18:34,4.42225E+13,United States,TT,USD,34000
R25394584372741,UK,N,11/24/21 18:28,4.42225E+13,United States,TT,GBP,12045.7
R25394584372741,UK,N,11/25/21 13:48,4.42225E+13,United States,TT,GBP,12124.25
R25394584372741,UK,N,12/4/21 22:22,4.42225E+13,United States,TT,USD,33722.86
R29241374549265,UK,N,2/22/21 15:21,4.97676E+13,CN,INTEREST,GBP,50770.45
R29241374549265,UK,N,3/22/21 14:49,4.97676E+13,CN,INTEREST,EUR,51612.73
R29241374549265,UK,N,4/13/21 1:10,4.97676E+13,CN,INTEREST,CNY,156885.95
R29241374549265,UK,N,8/16/21 0:28,4.97676E+13,,INTEREST,GBP,50868.21
R29241374549265,UK,N,8/26/21 21:49,4.97676E+13,CN,INTEREST,GBP,51222.44
R29241374549265,UK,N,11/27/21 13:21,4.97676E+13,CN,INTEREST,EUR,51944.99
R29241374549265,UK,N,3/14/21 16:38,4.97676E+13,CN,TRANSFER,EUR,49240.67
R29241374549265,UK,N,5/18/21 0:31,4.97676E+13,CN,TRANSFER,EUR,49762.75
R29241374549265,UK,N,7/2/21 0:48,4.97676E+13,CN,TRANSFER,GBP,7758.63
R29241374549265,UK,N,8/28/21 14:15,4.97676E+13,CN,TRANSFER,EUR,49185.93
R29241374549265,UK,N,9/17/21 4:04,4.97676E+13,CN,TRANSFER,GBP,7666.22
R29241374549265,UK,N,9/26/21 2:53,4.97676E+13,CN,TRANSFER,EUR,49755.43
R29241374549265,UK,N,9/28/21 3:31,4.97676E+13,CN,TRANSFER,CNY,459729.01
R29241374549265,UK,N,11/16/21 21:45,4.97676E+13,CN,TRANSFER,CNY,460682.19
R29241374549265,UK,N,3/16/21 20:05,8.39735E+13,CN,TT,CNY,475210.11
R29241374549265,UK,N,4/22/21 0:08,4.97676E+13,CN,TT,SGD,7803.17
R29241374549265,UK,N,8/6/21 2:13,8.39735E+13,CN,TT,GBP,10392.78
R29241374549265,UK,N,9/27/21 2:44,8.39735E+13,CN,TT,GBP,10326.71
R29241374549265,UK,N,3/20/21 2:59,1.18693E+13,UK,DIVIDEND,GBP,34798.23
R35322123754253,US,N,9/13/21 20:33,1.79927E+13,CN,BILLING,HKD,19810.31
R35322123754253,US,N,2/10/21 7:54,1.79927E+13,CN,DIVIDEND,USD,19906.71
R35322123754253,US,N,5/16/21 6:45,1.79927E+13,CN,DIVIDEND,CNY,109390.97
R35322123754253,US,N,10/31/21 10:08,1.79927E+13,CN,DIVIDEND,CNY,109449.17
R35322123754253,US,N,1/12/21 11:14,1.79927E+13,CN,OTHER,INR,101546.11
R35322123754253,US,N,4/12/21 22:12,1.79927E+13,CN,PAYMENT,USD,5057.66
R35322123754253,US,N,4/24/21 16:57,1.79927E+13,CN,PAYMENT,USD,5172.91
R35322123754253,US,N,7/15/21 0:08,1.79927E+13,CN,PAYMENT,CNY,101476.44
R35322123754253,US,N,9/9/21 6:44,1.79927E+13,,PAYMENT,CNY,101902.77
R35322123754253,US,N,1/12/21 8:57,5.42423E+13,FR,BILLING,USD,13373.69
R35322123754253,US,N,1/28/21 0:32,5.42423E+13,FR,BILLING,USD,13659.91
R35322123754253,US,N,3/19/21 10:50,5.42423E+13,FR,BILLING,CNY,158054.24
R35322123754253,US,N,8/1/21 20:02,5.42423E+13,FR,BILLING,EUR,45000
R35322123754253,US,N,8/4/21 23:25,5.42423E+13,FR,BILLING,USD,13622.28
R35322123754253,US,N,9/9/21 0:09,5.42423E+13,FR,BILLING,CNY,158989.06
R35322123754253,US,Y,11/4/21 8:35,5.42423E+13,FR,BILLING,BRL,14000
R35322123754253,US,N,11/12/21 22:14,5.42423E+13,FR,BILLING,USD,13647.69
R35322123754253,US,N,11/15/21 18:56,5.42423E+13,FR,BILLING,EUR,44843.67
R35322123754253,US,N,3/13/21 3:50,9.68946E+13,UK,BILLING,GBP,45495.13
R35322123754253,US,N,3/6/21 0:25,9.68946E+13,UK,TRANSFER,GBP,15957.09
R35322123754253,US,N,4/23/21 21:39,9.68946E+13,UK,TRANSFER,USD,4315.02
R35322123754253,US,Y,11/13/21 3:51,8.34196E+13,UK,TT,SGD,10500
R35322123754253,US,Y,11/15/21 3:43,8.34196E+13,UK,TT,EUR,10090
R35322123754253,US,Y,11/15/21 5:34,8.34196E+13,UK,TT,CNY,20558.69
R35322123754253,US,Y,11/17/21 13:03,8.34196E+13,UK,TT,HKD,26541.14
R35322123754253,US,Y,11/30/21 2:47,8.34196E+13,UK,TT,INR,625541.02
R42263889643865,SG,N,6/8/21 23:55,2.73689E+13,DE,INTEREST,INR,578266.22
R42263889643865,SG,N,10/24/21 16:52,2.73689E+13,DE,INTEREST,HKD,578042.26
R42263889643865,SG,N,3/9/21 12:21,2.73689E+13,DE,OTHER,HKD,575504.58
R42263889643865,SG,N,3/10/21 16:56,2.73689E+13,,OTHER,EUR,47745.77
R42263889643865,SG,N,3/27/21 12:40,2.73689E+13,DE,OTHER,SGD,34721.67
R42263889643865,SG,N,4/17/21 17:15,2.73689E+13,DE,OTHER,SGD,34897.39
R42263889643865,SG,N,4/23/21 12:51,2.73689E+13,DE,OTHER,EUR,47783.88
R42263889643865,SG,N,10/9/21 7:09,2.73689E+13,DE,OTHER,EUR,47460.85
R42263889643865,SG,N,11/8/21 18:39,2.73689E+13,DE,OTHER,SGD,35052.61
R42263889643865,SG,N,11/11/21 15:47,2.73689E+13,DE,OTHER,EUR,47406
R42263889643865,SG,N,11/23/21 3:07,2.73689E+13,DE,OTHER,EUR,47754.42
R42263889643865,SG,N,12/20/21 12:07,2.73689E+13,DE,OTHER,SGD,34934.83
R42263889643865,SG,N,2/19/21 11:03,2.73689E+13,DE,PAYMENT,CNY,577718.1
R42263889643865,SG,N,1/12/21 17:37,2.73689E+13,DE,TRANSFER,JPY,419849.57
R42263889643865,SG,N,2/22/21 6:57,2.73689E+13,DE,TRANSFER,CNY,95244.11
R42263889643865,SG,N,4/13/21 18:52,2.73689E+13,DE,TRANSFER,EUR,21773.38
R42263889643865,SG,N,5/25/21 15:20,2.73689E+13,DE,TRANSFER,HKD,420243.91
R42263889643865,SG,N,5/28/21 21:46,2.73689E+13,DE,TRANSFER,EUR,22051.2
R42263889643865,SG,N,6/6/21 15:59,2.73689E+13,,TRANSFER,EUR,21853.34
R42263889643865,SG,N,6/7/21 7:03,2.73689E+13,DE,TRANSFER,EUR,22019.48
R42263889643865,SG,N,6/24/21 4:52,2.73689E+13,DE,TRANSFER,HKD,420615.54
R42263889643865,SG,N,7/1/21 15:00,2.73689E+13,DE,TRANSFER,EUR,22000
R42263889643865,SG,N,7/11/21 3:21,2.73689E+13,DE,TRANSFER,SGD,95561.1
R42263889643865,SG,N,8/15/21 18:33,2.73689E+13,DE,TRANSFER,SGD,95369.16
R42263889643865,SG,N,9/5/21 11:51,2.73689E+13,DE,TRANSFER,HKD,420000
R42263889643865,SG,N,9/19/21 15:10,2.73689E+13,DE,TRANSFER,HKD,421377.88
R42263889643865,SG,N,9/21/21 9:53,2.73689E+13,DE,TRANSFER,EUR,21806.61
R42263889643865,SG,N,11/6/21 9:40,2.73689E+13,DE,TRANSFER,HKD,420507.36
R42263889643865,SG,N,12/13/21 11:55,2.73689E+13,DE,TRANSFER,SGD,95319.1
R42263889643865,SG,N,2/5/21 23:15,1.52911E+13,HK,INTEREST,SGD,80456.69
R42263889643865,SG,N,5/14/21 17:16,1.52911E+13,HK,INTEREST,HKD,18702.61
R42263889643865,SG,N,7/6/21 21:54,1.52911E+13,HK,INTEREST,HKD,18663.12
R42263889643865,SG,N,7/25/21 11:02,1.52911E+13,HK,INTEREST,SGD,80154.12
R42263889643865,SG,N,10/26/21 17:58,1.52911E+13,HK,INTEREST,HKD,18627.04
R42263889643865,SG,N,10/31/21 11:21,1.52911E+13,HK,INTEREST,SGD,80122.28
R42263889643865,SG,N,11/19/21 11:12,1.52911E+13,HK,INTEREST,HKD,18357.09
R42263889643865,SG,N,11/27/21 9:07,1.52911E+13,,INTEREST,HKD,18838
R42263889643865,SG,N,2/3/21 18:17,1.52911E+13,HK,TRANSFER,HKD,417400
R42263889643865,SG,N,2/24/21 13:47,1.52911E+13,HK,TRANSFER,HKD,419090.92
R42263889643865,SG,N,3/9/21 16:20,1.52911E+13,HK,TRANSFER,SGD,99576.55
R42263889643865,SG,N,3/21/21 13:15,1.52911E+13,HK,TRANSFER,HKD,418568.58
R42263889643865,SG,N,6/18/21 22:39,1.52911E+13,HK,TRANSFER,HKD,418032.96
R42263889643865,SG,N,7/25/21 14:28,1.52911E+13,HK,TRANSFER,SGD,99871.65
R42263889643865,SG,N,9/9/21 18:59,1.52911E+13,HK,TRANSFER,HKD,417968.9
R42263889643865,SG,N,12/19/21 12:45,1.52911E+13,HK,TRANSFER,HKD,416895.49
R42263889643865,SG,N,1/10/21 14:50,7.47699E+13,JP,BILLING,SGD,60030.49
R42263889643865,SG,N,1/25/21 9:56,7.47699E+13,JP,BILLING,JPY,9663586.63
R42263889643865,SG,N,1/30/21 7:56,7.47699E+13,JP,BILLING,SGD,59785.8
R42263889643865,SG,N,3/21/21 7:21,7.47699E+13,JP,BILLING,JPY,9665418.62
R42263889643865,SG,N,2/8/21 17:30,7.47699E+13,JP,TT,SGD,107679.19
R42263889643865,SG,N,3/19/21 19:21,7.47699E+13,JP,TT,JPY,3996636.68
R42263889643865,SG,N,3/23/21 19:40,7.47699E+13,,TT,SGD,107995.56
R42263889643865,SG,N,5/25/21 9:26,7.47699E+13,JP,TT,JPY,3993535.9
R42263889643865,SG,N,7/4/21 17:10,7.47699E+13,JP,TT,JPY,3993952.87
R42263889643865,SG,N,11/2/21 16:33,7.47699E+13,JP,TT,SGD,108118.99
R42263889643865,SG,N,2/15/21 11:00,1.29386E+13,UK,BILLING,INR,14425.38
R42263889643865,SG,N,9/19/21 10:59,1.29386E+13,UK,BILLING,GBP,7138.92
R43862467317554,US,N,8/10/21 4:19,9.15649E+13,CN,BILLING,CNY,357764.43
R43862467317554,US,N,11/6/21 6:19,9.15649E+13,CN,BILLING,BRL,357751.82
R43862467317554,US,N,11/13/21 3:45,9.15649E+13,CN,BILLING,CNY,358518.02
R43862467317554,US,N,2/27/21 9:22,6.71258E+13,CN,INTEREST,USD,4792.02
R43862467317554,US,N,3/15/21 2:50,6.71258E+13,CN,INTEREST,CNY,40943.74
R43862467317554,US,N,3/20/21 23:46,6.71258E+13,CN,INTEREST,CNY,41049.59
R43862467317554,US,N,3/29/21 15:18,6.71258E+13,CN,INTEREST,USD,4862.9
R43862467317554,US,N,8/28/21 4:51,6.71258E+13,CN,INTEREST,CNY,40849.48
R43862467317554,US,N,9/14/21 7:45,6.71258E+13,CN,INTEREST,CNY,40949.56
R43862467317554,US,N,9/30/21 5:41,6.71258E+13,,INTEREST,USD,4852.8
R43862467317554,US,N,10/8/21 3:23,6.71258E+13,CN,INTEREST,USD,4697.1
R43862467317554,US,N,10/19/21 6:28,6.71258E+13,CN,INTEREST,USD,4838.33
R43862467317554,US,N,2/17/21 7:04,6.71258E+13,CN,INVESTMENT,BRL,63971.65
R43862467317554,US,N,1/23/21 5:05,6.71258E+13,CN,TRANSFER,CNY,123290.76
R43862467317554,US,N,2/22/21 6:08,6.71258E+13,CN,TRANSFER,CNY,123652.28
R43862467317554,US,N,3/29/21 10:09,9.15649E+13,CN,TRANSFER,USD,62203.12
R43862467317554,US,N,4/11/21 9:52,6.71258E+13,CN,TRANSFER,CNY,124036.61
R43862467317554,US,N,5/9/21 3:28,6.71258E+13,CN,TRANSFER,CNY,123497.17
R43862467317554,US,N,5/21/21 19:54,9.15649E+13,CN,TRANSFER,CNY,174853.26
R43862467317554,US,N,5/28/21 6:28,9.15649E+13,CN,TRANSFER,CNY,175208.91
R43862467317554,US,N,6/29/21 0:10,9.15649E+13,CN,TRANSFER,USD,62268.03
R43862467317554,US,N,8/12/21 12:15,6.71258E+13,CN,TRANSFER,USD,63756.82
R43862467317554,US,N,9/13/21 9:15,9.15649E+13,CN,TRANSFER,CNY,174555.36
R43862467317554,US,N,11/15/21 5:15,6.71258E+13,CN,TRANSFER,USD,64374.09
R43862467317554,US,N,11/25/21 2:49,6.71258E+13,CN,TRANSFER,USD,63821.76
R43862467317554,US,N,6/4/21 0:10,4.73127E+13,HK,DIVIDEND,HKD,140155.18
R43862467317554,US,N,10/8/21 18:29,4.73127E+13,HK,DIVIDEND,USD,69116.23
R43862467317554,US,N,10/27/21 20:47,4.73127E+13,HK,DIVIDEND,HKD,141154.37
R43862467317554,US,N,1/7/21 3:57,4.73127E+13,,INVESTMENT,HKD,324384
R43862467317554,US,N,2/5/21 3:29,4.73127E+13,HK,INVESTMENT,HKD,323919.9
R43862467317554,US,N,3/16/21 18:23,4.73127E+13,HK,INVESTMENT,BRL,325451.38
R43862467317554,US,N,5/21/21 3:09,4.73127E+13,HK,INVESTMENT,USD,59575.32
R43862467317554,US,N,8/16/21 20:44,4.73127E+13,HK,INVESTMENT,HKD,324247.97
R43862467317554,US,N,10/12/21 9:59,4.73127E+13,HK,INVESTMENT,HKD,326064.35
R43862467317554,US,N,11/24/21 19:44,4.73127E+13,HK,INVESTMENT,USD,59712.02
R44322613292247,UK,N,1/16/21 19:14,2.56369E+13,CN,INTEREST,CNY,135778.22
R44322613292247,UK,N,2/1/21 17:07,2.56369E+13,CN,INTEREST,CNY,135712.67
R44322613292247,UK,N,2/9/21 3:18,2.56369E+13,CN,INTEREST,GBP,34372.73
R44322613292247,UK,N,2/18/21 4:09,2.56369E+13,CN,INTEREST,GBP,33984.1
R44322613292247,UK,N,3/29/21 21:25,2.56369E+13,CN,INTEREST,CNY,135166.97
R44322613292247,UK,N,4/15/21 0:02,2.56369E+13,CN,INTEREST,GBP,33809.37
R44322613292247,UK,N,6/1/21 17:54,2.56369E+13,CN,INTEREST,CNY,135294.33
R44322613292247,UK,N,6/10/21 17:55,2.56369E+13,CN,INTEREST,GBP,34009.35
R44322613292247,UK,N,7/11/21 18:48,2.56369E+13,CN,INTEREST,CNY,135149.89
R44322613292247,UK,N,8/2/21 4:27,2.56369E+13,CN,INTEREST,CNY,135138.47
R44322613292247,UK,N,8/12/21 0:10,2.56369E+13,CN,INTEREST,GBP,34150.13
R44322613292247,UK,N,8/31/21 1:25,2.56369E+13,,INTEREST,GBP,34138.3
R44322613292247,UK,N,10/17/21 19:25,2.56369E+13,CN,INTEREST,GBP,34183.47
R44322613292247,UK,N,11/2/21 16:09,2.56369E+13,CN,INTEREST,CNY,135000
R44322613292247,UK,N,1/1/21 17:33,2.56369E+13,CN,OTHER,SGD,442000
R44322613292247,UK,N,2/16/21 22:03,2.56369E+13,CN,PAYMENT,GBP,59473.36
R44322613292247,UK,N,5/29/21 15:56,2.56369E+13,CN,PAYMENT,GBP,59631.06
R44322613292247,UK,N,8/9/21 0:53,2.56369E+13,CN,PAYMENT,GBP,58813.91
R44322613292247,UK,N,8/21/21 23:29,2.56369E+13,CN,PAYMENT,GBP,59305.95
R44322613292247,UK,N,9/28/21 15:31,2.56369E+13,CN,PAYMENT,CNY,441515.3
R44322613292247,UK,N,10/19/21 18:48,2.56369E+13,CN,PAYMENT,GBP,59214.59
R44322613292247,UK,N,11/6/21 20:33,2.56369E+13,CN,PAYMENT,GBP,59442.52
R44322613292247,UK,N,11/13/21 12:19,2.56369E+13,CN,PAYMENT,CNY,442897.58
R44322613292247,UK,N,12/26/21 1:18,2.56369E+13,CN,PAYMENT,CNY,441533.82
R44322613292247,UK,N,4/19/21 22:36,2.56369E+13,CN,TRANSFER,BRL,441513.1
R44322613292247,UK,N,6/12/21 21:05,2.56369E+13,CN,TT,HKD,58890.17
R44322613292247,UK,N,11/18/21 15:26,7.25121E+13,FR,INVESTMENT,CNY,66880.53
R44322613292247,UK,N,2/2/21 0:55,7.25121E+13,FR,OTHER,GBP,30081.16
R44322613292247,UK,N,3/7/21 12:38,7.25121E+13,FR,OTHER,GBP,29927.14
R44322613292247,UK,N,4/19/21 23:08,7.25121E+13,FR,OTHER,HKD,29918.85
R44322613292247,UK,N,5/4/21 1:15,7.25121E+13,FR,OTHER,EUR,67221.27
R44322613292247,UK,N,6/18/21 15:46,7.25121E+13,FR,OTHER,GBP,30219.74
R44322613292247,UK,N,7/27/21 23:43,7.25121E+13,FR,OTHER,EUR,67049.61
R44322613292247,UK,N,11/13/21 0:35,7.25121E+13,FR,OTHER,EUR,67346.82
R44322613292247,UK,N,2/24/21 7:44,7.25121E+13,FR,PAYMENT,GBP,31306.63
R44322613292247,UK,N,2/24/21 17:32,7.25121E+13,FR,PAYMENT,EUR,38969.54
R44322613292247,UK,N,4/10/21 20:22,7.25121E+13,FR,PAYMENT,GBP,31535.01
R44322613292247,UK,N,4/18/21 3:48,7.25121E+13,FR,PAYMENT,EUR,39185.99
R44322613292247,UK,N,5/11/21 19:12,7.25121E+13,FR,PAYMENT,GBP,31801.47
R44322613292247,UK,N,7/2/21 1:09,7.25121E+13,FR,PAYMENT,EUR,38732.47
R44322613292247,UK,N,9/16/21 3:56,7.25121E+13,FR,PAYMENT,EUR,39120.19
R44322613292247,UK,N,9/27/21 20:35,7.25121E+13,FR,PAYMENT,EUR,39000
R44322613292247,UK,N,10/9/21 18:38,7.25121E+13,FR,PAYMENT,GBP,31775.58
R44322613292247,UK,N,11/13/21 22:43,3.48297E+13,IN,DIVIDEND,EUR,34719.13
R44322613292247,UK,N,5/5/21 22:03,3.48297E+13,IN,INVESTMENT,GBP,53076.99
R44322613292247,UK,N,6/12/21 16:16,3.48297E+13,IN,INVESTMENT,GBP,52935.63
R44322613292247,UK,N,6/15/21 20:41,3.48297E+13,IN,INVESTMENT,GBP,53197.17
R44322613292247,UK,N,9/9/21 15:10,3.48297E+13,IN,INVESTMENT,GBP,52927.85
R44322613292247,UK,N,11/20/21 12:59,3.48297E+13,IN,INVESTMENT,INR,1293512.54
R44322613292247,UK,N,10/11/21 15:00,3.48297E+13,IN,TT,GBP,35042.58
R44322613292247,UK,N,11/14/21 2:42,3.48297E+13,IN,TT,GBP,34999.8
R44322613292247,UK,N,7/5/21 22:26,5.37377E+13,JP,DIVIDEND,CNY,32653.25
R44322613292247,UK,N,4/20/21 1:12,5.37377E+13,JP,OTHER,EUR,33027.22
R44322613292247,UK,N,1/3/21 22:20,5.37377E+13,JP,TRANSFER,JPY,612000
R44322613292247,UK,N,2/17/21 1:36,5.37377E+13,JP,TRANSFER,JPY,613652.52
R44322613292247,UK,N,6/4/21 22:59,5.37377E+13,JP,TRANSFER,GBP,55353.04
R44322613292247,UK,N,7/7/21 0:36,5.37377E+13,JP,TRANSFER,GBP,55666.49
R44322613292247,UK,N,7/14/21 11:20,5.37377E+13,JP,TRANSFER,JPY,611916
R44322613292247,UK,N,7/26/21 21:23,5.37377E+13,JP,TRANSFER,JPY,612122.14
R44322613292247,UK,N,8/19/21 6:51,5.37377E+13,JP,TRANSFER,EUR,55465.58
R44322613292247,UK,N,8/19/21 16:51,5.37377E+13,JP,TRANSFER,JPY,612261.2
R44322613292247,UK,N,9/11/21 12:25,5.37377E+13,JP,TRANSFER,JPY,612868.91
R44322613292247,UK,N,1/6/21 13:48,5.37377E+13,JP,TT,GBP,32906.87
R44322613292247,UK,N,1/14/21 22:05,5.37377E+13,JP,TT,GBP,32724.15
R44322613292247,UK,N,1/23/21 18:32,5.37377E+13,JP,TT,JPY,7746804.03
R44322613292247,UK,N,1/31/21 13:34,5.37377E+13,JP,TT,JPY,7743157.46
R44322613292247,UK,N,2/26/21 17:19,5.37377E+13,JP,TT,GBP,32989.52
R44322613292247,UK,N,5/2/21 2:45,5.37377E+13,JP,TT,JPY,7755782.9
R44322613292247,UK,N,5/12/21 2:06,5.37377E+13,JP,TT,GBP,33000
R44322613292247,UK,N,5/20/21 23:54,5.37377E+13,JP,TT,GBP,32756.77
R44322613292247,UK,N,5/28/21 4:17,5.37377E+13,JP,TT,GBP,32869.67
R44322613292247,UK,N,6/16/21 17:25,5.37377E+13,JP,TT,GBP,32718.59
R44322613292247,UK,N,7/2/21 2:00,5.37377E+13,JP,TT,JPY,7758716.3
R44322613292247,UK,N,7/29/21 19:41,5.37377E+13,JP,TT,GBP,32596.67
R44322613292247,UK,N,9/3/21 1:59,5.37377E+13,JP,TT,JPY,7700000
R44322613292247,UK,N,11/19/21 22:59,5.37377E+13,JP,TT,GBP,32486.87
R44322613292247,UK,N,12/8/21 4:45,5.37377E+13,JP,TT,GBP,32422.78
R45171421473354,US,N,1/11/21 3:02,8.87477E+13,HK,BILLING,USD,27592.13
R45171421473354,US,N,1/20/21 8:07,8.87477E+13,HK,BILLING,HKD,259601.87
R45171421473354,US,N,4/9/21 2:48,8.87477E+13,HK,BILLING,USD,27658.41
R45171421473354,US,N,7/21/21 4:32,8.87477E+13,HK,BILLING,USD,27625.06
R45171421473354,US,N,9/3/21 19:54,8.87477E+13,HK,BILLING,HKD,259687.6
R45171421473354,US,N,11/8/21 23:16,8.87477E+13,HK,BILLING,USD,27548.53
R45171421473354,US,N,11/11/21 2:22,8.87477E+13,HK,BILLING,HKD,258770.49
R45171421473354,US,N,2/18/21 22:28,8.87477E+13,HK,OTHER,HKD,424758.02
R45171421473354,US,N,3/8/21 8:54,8.87477E+13,HK,OTHER,USD,32337.83
R45171421473354,US,N,5/17/21 5:00,8.87477E+13,HK,OTHER,USD,32056.39
R45171421473354,US,N,5/20/21 9:37,8.87477E+13,HK,OTHER,HKD,424289.75
R45171421473354,US,N,6/7/21 5:23,8.87477E+13,HK,OTHER,USD,32295.07
R45171421473354,US,N,8/5/21 21:03,8.87477E+13,HK,OTHER,BRL,424466.19
R45171421473354,US,N,8/18/21 7:09,8.87477E+13,HK,OTHER,USD,31775.46
R45171421473354,US,N,9/2/21 10:43,8.87477E+13,HK,OTHER,HKD,425229.03
R45171421473354,US,N,9/27/21 10:21,8.87477E+13,HK,OTHER,USD,32126.06
R45171421473354,US,N,11/20/21 10:20,8.87477E+13,HK,OTHER,HKD,424284.3
R45171421473354,US,N,12/2/21 19:10,8.87477E+13,HK,OTHER,HKD,425467.18
R45171421473354,US,N,12/7/21 21:52,8.87477E+13,HK,OTHER,HKD,423898.41
R45171421473354,US,N,12/8/21 1:18,8.87477E+13,HK,OTHER,USD,32014.8
R45171421473354,US,N,12/15/21 22:28,8.87477E+13,HK,OTHER,USD,32257.49
R45171421473354,US,N,12/26/21 3:56,8.87477E+13,HK,OTHER,USD,31667.51
R45171421473354,US,N,9/19/21 4:27,8.87477E+13,HK,PAYMENT,CNY,27587.99
R45171421473354,US,Y,8/1/21 13:48,8.87477E+13,HK,TRANSFER,USD,198004
R45171421473354,US,N,2/17/21 8:52,4.16659E+13,JP,DIVIDEND,JPY,3958657
R45171421473354,US,N,2/22/21 22:16,4.16659E+13,JP,DIVIDEND,JPY,3958975.11
R45171421473354,US,N,3/8/21 6:22,4.16659E+13,JP,DIVIDEND,SGD,3952800.72
R45171421473354,US,N,6/4/21 8:21,4.16659E+13,JP,DIVIDEND,USD,21114.88
R45171421473354,US,N,8/28/21 5:03,4.16659E+13,JP,DIVIDEND,JPY,3955935.17
R45171421473354,US,N,10/2/21 5:44,4.16659E+13,JP,DIVIDEND,USD,21463.38
R45171421473354,US,N,12/1/21 0:02,4.16659E+13,JP,DIVIDEND,JPY,4000000
R45171421473354,US,N,12/11/21 7:53,4.16659E+13,JP,DIVIDEND,JPY,3955675.62
R45171421473354,US,N,12/20/21 8:56,4.16659E+13,JP,DIVIDEND,HKD,3959173.29
R45171421473354,US,N,11/1/21 2:33,4.16659E+13,JP,INVESTMENT,HKD,54148.61
R45171421473354,US,N,2/26/21 4:07,4.16659E+13,JP,TT,JPY,193382.05
R45171421473354,US,N,3/31/21 8:23,4.16659E+13,JP,TT,BRL,194036.23
R45171421473354,US,N,5/23/21 19:36,4.16659E+13,JP,TT,JPY,194074.93
R45171421473354,US,N,6/6/21 7:39,4.16659E+13,JP,TT,USD,53685.19
R45171421473354,US,N,7/9/21 0:32,4.16659E+13,JP,TT,USD,53836.16
R45171421473354,US,N,1/29/21 6:42,9.36214E+13,,DIVIDEND,USD,58772.53
R45171421473354,US,N,1/20/21 3:03,9.36214E+13,United States,INVESTMENT,GBP,48151.91
R45171421473354,US,N,1/28/21 18:24,9.36214E+13,United States,INVESTMENT,USD,58503.84
R45171421473354,US,N,2/3/21 5:27,9.36214E+13,United States,INVESTMENT,GBP,47860.17
R45171421473354,US,N,2/22/21 19:07,9.36214E+13,US,INVESTMENT,GBP,47886.79
R45171421473354,US,N,4/4/21 22:56,9.36214E+13,US,INVESTMENT,GBP,47702.39
R45171421473354,US,N,8/15/21 6:10,9.36214E+13,US,INVESTMENT,GBP,47942.47
R45171421473354,US,N,8/16/21 1:30,9.36214E+13,US,INVESTMENT,GBP,47766.51
R45171421473354,US,N,8/22/21 20:20,9.36214E+13,US,INVESTMENT,USD,58574.24
R45171421473354,US,N,9/15/21 0:50,9.36214E+13,US,INVESTMENT,USD,58753.61
